Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Air Canada,PD484,Embraer E190,22:55:00,22:59:00,6,Washington
Porter Airlines,PD839,ATR 72,22:57:00,23:00:00,5,Boston
WestJet,PD693,Embraer E190,22:58:00,23:00:00,6,Boston
Porter Airlines,PD619,Embraer E190,22:57:00,23:01:00,6,Montreal
WestJet,PD647,Embraer E190,22:59:00,23:01:00,4,Montreal
Air Canada,PD484,ATR 72,22:59:00,23:02:00,1,New York
Porter Airlines,PD594,Embraer E190,22:58:00,23:02:00,4,Boston
WestJet,PD379,ATR 72,23:01:00,23:03:00,3,Washington
Air Canada,PD406,Embraer E190,23:01:00,23:03:00,6,New York
Porter Airlines,PD753,Embraer E190,23:02:00,23:04:00,6,Chicago
Porter Airlines,PD491,ATR 72,23:02:00,23:04:00,3,Montreal
Porter Airlines,PD853,ATR 72,23:03:00,23:05:00,3,Montreal
Air Canada,PD777,ATR 72,23:01:00,23:05:00,5,Montreal
Air Canada,PD400,ATR 72,23:02:00,23:06:00,5,New York
WestJet,PD577,Embraer E190,23:02:00,23:06:00,6,Washington
Porter Airlines,PD184,ATR 72,23:05:00,23:07:00,1,Washington
Porter Airlines,PD238,ATR 72,23:06:00,23:07:00,5,Washington
WestJet,PD440,Embraer E190,23:06:00,23:08:00,4,Washington
Air Canada,PD347,ATR 72,23:06:00,23:08:00,1,Chicago
Porter Airlines,PD963,Embraer E190,23:06:00,23:09:00,6,Washington
Air Canada,PD444,ATR 72,23:07:00,23:09:00,5,Ottawa
WestJet,PD420,ATR 72,23:06:00,23:10:00,5,Washington
WestJet,PD953,ATR 72,23:09:00,23:10:00,1,Ottawa
Air Canada,PD151,ATR 72,23:10:00,23:11:00,1,Washington
Air Canada,PD730,Embraer E190,23:10:00,23:11:00,2,Washington
Porter Airlines,PD242,ATR 72,23:11:00,23:12:00,3,Washington
WestJet,PD742,ATR 72,23:11:00,23:12:00,1,Boston
WestJet,PD931,ATR 72,23:10:00,23:13:00,1,New York
Air Canada,PD834,Embraer E190,23:11:00,23:13:00,6,Boston
Air Canada,PD144,Embraer E190,23:12:00,23:14:00,6,Chicago
WestJet,PD427,ATR 72,23:11:00,23:14:00,3,New York
WestJet,PD255,Embraer E190,23:12:00,23:15:00,2,Washington
Porter Airlines,PD685,Embraer E190,23:11:00,23:15:00,4,Chicago
Porter Airlines,PD705,ATR 72,23:12:00,23:16:00,3,Washington
Porter Airlines,PD486,ATR 72,23:12:00,23:16:00,1,New York
Air Canada,PD577,ATR 72,23:14:00,23:17:00,5,Ottawa
Porter Airlines,PD480,ATR 72,23:14:00,23:17:00,1,Chicago
Porter Airlines,PD772,Embraer E190,23:15:00,23:18:00,2,Chicago
Air Canada,PD714,ATR 72,23:14:00,23:18:00,5,Montreal
Air Canada,PD884,ATR 72,23:15:00,23:19:00,3,Ottawa
Porter Airlines,PD870,ATR 72,23:17:00,23:19:00,5,Montreal
Porter Airlines,PD254,ATR 72,23:16:00,23:20:00,1,Ottawa
Porter Airlines,PD900,Embraer E190,23:16:00,23:20:00,6,Chicago
Porter Airlines,PD519,Embraer E190,23:19:00,23:21:00,4,Boston
Porter Airlines,PD722,ATR 72,23:20:00,23:21:00,3,Ottawa
WestJet,PD427,ATR 72,23:19:00,23:22:00,3,Montreal
Air Canada,PD304,Embraer E190,23:20:00,23:22:00,2,Washington
Porter Airlines,PD592,ATR 72,23:21:00,23:23:00,3,Ottawa
WestJet,PD280,ATR 72,23:21:00,23:23:00,1,Boston
Porter Airlines,PD447,Embraer E190,23:20:00,23:24:00,2,Boston
Air Canada,PD815,Embraer E190,23:20:00,23:24:00,4,Washington
Air Canada,PD121,Embraer E190,23:24:00,23:25:00,6,New York
Air Canada,PD558,Embraer E190,23:22:00,23:25:00,4,Boston
WestJet,PD496,ATR 72,23:24:00,23:26:00,5,Chicago
WestJet,PD304,ATR 72,23:23:00,23:26:00,1,Chicago
Air Canada,PD288,ATR 72,23:24:00,23:27:00,1,New York
WestJet,PD871,Embraer E190,23:26:00,23:27:00,2,Chicago
WestJet,PD431,Embraer E190,23:26:00,23:28:00,6,Montreal
Air Canada,PD490,Embraer E190,23:26:00,23:28:00,2,Ottawa
Air Canada,PD736,Embraer E190,23:26:00,23:29:00,2,Boston
WestJet,PD203,ATR 72,23:25:00,23:29:00,5,Chicago
WestJet,PD784,ATR 72,23:27:00,23:30:00,5,New York
WestJet,PD913,ATR 72,23:29:00,23:30:00,1,Montreal
Air Canada,PD479,ATR 72,23:27:00,23:31:00,1,Boston
WestJet,PD373,Embraer E190,23:28:00,23:31:00,2,Boston
WestJet,PD254,Embraer E190,23:31:00,23:32:00,4,Montreal
WestJet,PD320,ATR 72,23:29:00,23:32:00,3,Chicago
Porter Airlines,PD904,Embraer E190,23:31:00,23:33:00,4,Ottawa
Air Canada,PD802,ATR 72,23:32:00,23:33:00,1,New York
Porter Airlines,PD658,ATR 72,23:30:00,23:34:00,1,New York
Air Canada,PD611,ATR 72,23:30:00,23:34:00,5,Ottawa
Porter Airlines,PD607,Embraer E190,23:32:00,23:35:00,6,Boston
WestJet,PD735,ATR 72,23:32:00,23:35:00,5,Washington
Air Canada,PD587,ATR 72,23:35:00,23:36:00,1,Ottawa
Porter Airlines,PD532,ATR 72,23:32:00,23:36:00,3,Washington
Porter Airlines,PD319,ATR 72,23:33:00,23:37:00,3,Washington
Air Canada,PD658,ATR 72,23:36:00,23:37:00,1,New York
WestJet,PD905,Embraer E190,23:35:00,23:38:00,6,New York
WestJet,PD349,Embraer E190,23:37:00,23:38:00,4,Ottawa
WestJet,PD307,ATR 72,23:35:00,23:39:00,5,Montreal
WestJet,PD261,Embraer E190,23:38:00,23:39:00,6,Montreal
Air Canada,PD733,ATR 72,23:39:00,23:40:00,5,New York
Porter Airlines,PD301,Embraer E190,23:36:00,23:40:00,2,Chicago
Porter Airlines,PD966,ATR 72,23:37:00,23:41:00,1,New York
Porter Airlines,PD681,Embraer E190,23:37:00,23:41:00,2,New York
Air Canada,PD894,ATR 72,23:40:00,23:42:00,3,Chicago
WestJet,PD365,ATR 72,23:40:00,23:42:00,1,Boston
Porter Airlines,PD766,Embraer E190,23:42:00,23:43:00,4,Boston
Air Canada,PD754,ATR 72,23:42:00,23:43:00,3,Boston
Porter Airlines,PD599,Embraer E190,23:43:00,23:44:00,4,Ottawa
WestJet,PD412,Embraer E190,23:43:00,23:44:00,2,Washington
Porter Airlines,PD798,Embraer E190,23:42:00,23:45:00,6,Montreal
Air Canada,PD676,ATR 72,23:42:00,23:45:00,3,New York
WestJet,PD782,Embraer E190,23:44:00,23:46:00,2,Washington
Porter Airlines,PD465,ATR 72,23:42:00,23:46:00,5,Boston
WestJet,PD431,ATR 72,23:46:00,23:47:00,5,Montreal
Air Canada,PD270,ATR 72,23:45:00,23:47:00,1,Boston
WestJet,PD559,ATR 72,23:44:00,23:48:00,3,Ottawa
Porter Airlines,PD334,Embraer E190,23:45:00,23:48:00,4,Ottawa
Air Canada,PD310,Embraer E190,23:47:00,23:49:00,2,Montreal
WestJet,PD835,ATR 72,23:46:00,23:49:00,3,Ottawa
WestJet,PD736,Embraer E190,23:47:00,23:50:00,6,Washington
Porter Airlines,PD706,ATR 72,23:46:00,23:50:00,3,Montreal
Air Canada,PD242,ATR 72,23:49:00,23:51:00,5,New York
WestJet,PD592,Embraer E190,23:47:00,23:51:00,6,Chicago
Porter Airlines,PD428,Embraer E190,23:50:00,23:52:00,6,New York
Air Canada,PD957,Embraer E190,23:49:00,23:52:00,4,Boston
Air Canada,PD821,Embraer E190,23:51:00,23:53:00,2,Montreal
WestJet,PD106,ATR 72,23:50:00,23:53:00,1,Montreal
Porter Airlines,PD621,ATR 72,23:52:00,23:54:00,3,Ottawa
WestJet,PD731,ATR 72,23:50:00,23:54:00,5,Ottawa
WestJet,PD812,Embraer E190,23:51:00,23:55:00,2,Ottawa
WestJet,PD815,Embraer E190,23:53:00,23:55:00,4,Montreal
WestJet,PD615,Embraer E190,23:52:00,23:56:00,6,Boston
Porter Airlines,PD825,Embraer E190,23:53:00,23:56:00,4,Ottawa
WestJet,PD505,ATR 72,23:54:00,23:57:00,5,Washington
WestJet,PD127,ATR 72,23:55:00,23:57:00,3,Montreal
Air Canada,PD450,ATR 72,23:54:00,23:58:00,1,Boston
WestJet,PD416,Embraer E190,23:56:00,23:58:00,6,Montreal
Air Canada,PD264,ATR 72,23:57:00,23:59:00,3,Ottawa
WestJet,PD947,ATR 72,23:56:00,23:59:00,5,Montreal
